Athlete_ID,Gender,Name,Nationality
8371,M,Richard McClure,Canada
8372,M,Douglas McDonald,Canada
8373,M,William McKerlich,Canada
8374,M,David Helliwell,Canada
8375,M,Philip Kueber,Canada
8376,M,Donald Pretty,Canada
8377,M,Harold Hewitt,Australia
8378,M,Adrian Monger,Australia
8379,M,Garth Manton,Australia
8380,M,James Howden,Australia
8381,M,Walter Howell,Australia
8382,M,Michael Aikman,Australia
8383,M,Angus Benfield,Australia
8384,M,David Boykett,Australia
8385,M,Bryan Doyle,Australia
8386,M,André Nelis,Belgium
8387,M,John Marvin,United States
8388,M,Lawrence Low,United States
8389,M,Bert Williams,United States
8390,M,Sloan Farrington,Bahamas
8391,M,Durward Knowles,Bahamas
8392,M,Leif Wikström,Sweden
8393,M,Bengt Palmquist,Sweden
8394,M,Cyril Andresen,Denmark
8395,M,Christian von Bülow,Denmark
8396,M,Ronald Backus,Great Britain
8397,M,Graham Mann,Great Britain
8398,M,Jonathan Janson,Great Britain
8399,M,Jack Cropp,New Zealand
8400,M,Peter Mander,New Zealand
8401,M,Roland Tasker,Australia
8402,M,John Scott,Australia
8403,M,Jasper Blackall,Great Britain
8404,M,Terrence Smith,Great Britain
8405,M,Lars Thörn,Sweden
8406,M,Sture Stork,Sweden
8407,M,Hjalmar Karlsson,Sweden
8408,M,John Dillon,Great Britain
8409,M,David Bowker,Great Britain
8410,M,Robert Perry,Great Britain
8411,M,Neil Kennedy-Cochran-Patrick,Great Britain
8412,M,Devereaux Mytton,Australia
8413,M,Jock Sturrock,Australia
8414,M,Douglas Buxton,Australia
8415,M,Stefan Petrescu,Romania
8416,M,Yevgeny Cherkasov,Soviet Union
8417,M,Pentti Linnosvuo,Finland
8418,M,Makhmud Umarov,Soviet Union
8419,M,Offutt Pinion,United States
8420,M,Gerald Ouellette,Canada
8421,M,Vasily Borisov,Soviet Union
8422,M,Gilmour Boa,Canada
8423,M,Otakar Horínek,Czechoslovakia
8424,M,John Sundberg,Sweden
8425,M,Vitaly Romanenko,Soviet Union
8426,M,Vladimir Sevryugin,Soviet Union
8427,M,Allan Erdman,Soviet Union
8428,M,Galliano Rossini,Italy
8429,M,Adam Smelczywski,Poland
8430,M,Alessandro Ciceri,Italy
8431,M,Antti Hyvärinen,Finland
8432,M,Aulis Källakorpi,Finland
8433,M,Harry Glaß,Germany
8434,M,Yevgeny Grishin,Soviet Union
8435,M,Rafael Grach,Soviet Union
8436,M,Alv Gjestvang,Norway
8437,M,Yury Mikhaylov,Soviet Union
8438,M,Toivo Salonen,Finland
8439,M,Boris Shilkov,Soviet Union
8440,M,Sigge Ericsson,Sweden
8441,M,Oleg Goncharenko,Soviet Union
8442,M,Knut Johannesen,Norway
8443,M,Jon Henricks,Australia
8444,M,John Devitt,Australia
8445,M,Gary Chapman,Australia
8446,F,Dawn Fraser,Australia
8447,F,Lorraine Crapp,Australia
8448,F,Faith Leech,Australia
8449,M,Murray Rose,Australia
8450,M,Tsuyoshi Yamanaka,Japan
8451,M,George Breen,United States
8452,F,Sylvia Ruuska,United States
8453,F,Sandra Morgan,Australia
8454,F,Margaret Gibson,Australia
8455,F,Elizabeth Fraser,Australia
8456,F,Joan Rosazza,United States
8457,F,Nancy Simons,United States
8458,F,Shelley Mann,United States
8459,F,Betty Brey,United States
8460,F,Kay Knapp,United States
8461,F,Marley Shriver,United States
8462,F,Moira Abernethy,South Africa
8463,F,Jeanette Myburgh,South Africa
8464,F,Nathalie Myburgh,South Africa
8465,F,Susan Roberts,South Africa
8466,M,Kevin O'Halloran,Australia
8467,M,Graham Hamilton,Australia
8468,M,Murray Garretty,Australia
8469,M,Richard Hanley,United States
8470,M,Tim Jecko,United States
8471,M,Sonny Tanabe,United States
8472,M,Boris Nikitin,Soviet Union
8473,M,Gennady Nikolayev,Soviet Union
8474,M,Vladimir Struzhanov,Soviet Union
8475,M,Vitaly Sorokin,Soviet Union
8476,M,David Theile,Australia
8477,M,John Monckton,Australia
8478,M,Frank McKinney,United States
8479,F,Judy Grinham,Great Britain
8480,F,Carin Cone,United States
8481,F,Margaret Edwards,Great Britain
8482,F,Nancy Ramey,United States
8483,F,Mary Sears,United States
8484,M,Masaru Furukawa,Japan
8485,M,Masahiro Yoshimura,Japan
8486,M,Kharis Yunichev,Soviet Union
8487,F,Ursula Happe,Germany
8488,F,Eva-Maria ten Elsen,Germany
8489,M,William Yorzyk,United States
8490,M,Takashi Ishimoto,Japan
8491,M,György Tumpek,Hungary
8492,M,Mihály Mayer,Hungary
8493,M,Ervin Zádor,Hungary
8494,M,Ottó Boros,Hungary
8495,M,István Hevesi,Hungary
8496,M,Tivadar Kanizsa,Hungary
8497,M,Ivo Cipci,Yugoslavia
8498,M,Tomislav Franjkovic,Yugoslavia
8499,M,Vladimir Ivkovic,Yugoslavia
8500,M,Hrvoje Kacic,Yugoslavia
8501,M,Marijan Zuzej,Yugoslavia
8502,M,Yury Shlyapin,Soviet Union
8503,M,Mikhail Ryzhak,Soviet Union
8504,M,Valentin Prokopov,Soviet Union
8505,M,Pyotr Mshvenieradze,Soviet Union
8506,M,Boris Markarov,Soviet Union
8507,M,Viktor Ageyev,Soviet Union
8508,M,Pyotr Breus,Soviet Union
8509,M,Boris Goykhman,Soviet Union
8510,M,Nodar Gvakhariya,Soviet Union
8511,M,Vyacheslav Kurennoy,Soviet Union
8512,M,Charles Vinci,United States
8513,M,Vladimir Stogov,Soviet Union
8514,M,Isaac Berger,United States
8515,M,Yevgeny Minayev,Soviet Union
8516,M,Marian Zieliwski,Poland
8517,M,Igor Rybak,Soviet Union
8518,M,Ravel Khabutdinov,Soviet Union
8519,M,Chang-Hi Kim,South Korea
8520,M,Fyodor Bogdanovsky,Soviet Union
8521,M,Ermanno Pignatti,Italy
8522,M,Vassili Stepanov,Soviet Union
8523,M,James George,United States
8524,M,David Sheppard,United States
8525,M,Jean Debuf,France
8526,M,Paul Anderson,United States
8527,M,Alberto Pigaiani,Italy
8528,M,Mirian Tsalkalamanidze,Soviet Union
8529,M,Mohammad Ali Khojastépour,Iran
8530,M,Hüseyin Akbas,Turkey
8531,M,Mustafa Dagistanli,Turkey
8532,M,Mohammad Mehdi Yaghoubi,Iran
8533,M,Mikhail Shakhov,Soviet Union
8534,M,Shozo Sasahara,Japan
8535,M,Joseph Mewis,Belgium
8536,M,Erkki Penttilä,Finland
8537,M,Emamali Habibi Goudarzi,Iran
8538,M,Shigeru Kasahara,Japan
8539,M,Alimberg Bestayev,Soviet Union
8540,M,Mitsuo Ikeda,Japan
8541,M,Ibrahim Zengin,Turkey
8542,M,Vakhtang Balavadze,Soviet Union
8543,M,Nikola Stanchev,Bulgaria
8544,M,Daniel Hodge,United States
8545,M,Georgy Skhirtladze,Soviet Union
8546,M,Boris Kulayev,Soviet Union
8547,M,Peter Blair,United States
8548,M,Hamit Kaplan,Turkey
8549,M,Yusein Mekhmedov,Bulgaria
8550,M,Taisto Kangasniemi,Finland
8551,M,Nikolay Solovyov,Soviet Union
8552,M,Dursun Ali Egribas,Turkey
8553,M,Konstantin Vyrupayev,Soviet Union
8554,M,Edvin Vesterby,Sweden
8555,M,Francisc Horvat,Romania
8556,M,Rauno Mäkinen,Finland
8557,M,Roman Dzeneladze,Soviet Union
8558,M,Kyösti Lehtonen,Finland
8559,M,Riza Dogan,Turkey
8560,M,Gyula Tóth,Hungary
8561,M,Mithat Bayrak,Turkey
8562,M,Vladimir Maneyev,Soviet Union
8563,M,Givi Kartoziya,Soviet Union
8564,M,Dimitar Dobrev,Bulgaria
8565,M,Rune Jansson,Sweden
8566,M,Valentin Nikolayev,Soviet Union
8567,M,Petko Sirakov,Bulgaria
8568,M,Anatoly Parfenov,Soviet Union
8569,M,Wilfried Dietrich,Germany
8570,M,Adelmo Bulgarelli,Italy
8571,M,Jean Vuarnet,France
8572,M,Hanspeter Lanig,Germany
8573,M,Guy Périllat,France
8574,F,Heidi Biebl,Germany
8575,F,Penny Pitou,United States
8576,F,Traudl Hecher,Austria
8577,M,Roger Staub,Switzerland
8578,M,Pepi Stiegler,Austria
8579,M,Ernst Hinterseer,Austria
8580,F,Yvonne Rüegg,Switzerland
8581,M,Hias Leitner,Austria
8582,M,Charles Bozon,France
8583,F,Anne Heggtveit,Canada
8584,F,Betsy Snite,United States
8585,F,Barbi Henneberger,Germany
8586,M,Armin Hary,Germany
8587,M,David Sime,United States
8588,M,Peter Radford,Great Britain
8589,F,Dorothy Hyman,Great Britain
8590,F,Giuseppina Leone,Italy
8591,M,Livio Berruti,Italy
8592,M,Les Carney,United States
8593,M,Abdoulaye Seye,France
8594,F,Jutta Heine,Germany
8595,M,Otis Davis,United States
8596,M,Carl Kaufmann,Germany
8597,M,Malcolm Spence,South Africa
8598,M,Peter Snell,New Zealand
8599,M,Roger Moens,Belgium
8600,M,George Kerr,British West Indies
8601,F,Lyudmila Shevtsova,Soviet Union
8602,F,Brenda Jones,Australia
8603,F,Ursula Donath,Germany
8604,M,Herb Elliott,Australia
8605,M,Michel Jazy,France
8606,M,István Rózsavölgyi,Hungary
8607,M,Murray Halberg,New Zealand
8608,M,Hans Grodotzki,Germany
8609,M,Kazimierz Zimny,Poland
8610,M,Pyotr Bolotnikov,Soviet Union
8611,M,David Power,Australia
8612,M,Abebe Bikila,Ethiopia
8613,M,Rhadi Ben Abdesselam,Morocco
8614,M,Barry Magee,New Zealand
8615,F,Irina Press,Soviet Union
8616,F,Carole Quinton,Great Britain
8617,M,Willie May,United States
8618,M,Hayes Jones,United States
8619,M,Cliff Cushman,United States
8620,M,Richard Howard,United States
8621,M,Zdzislaw Krzyszkowiak,Poland
8622,M,Nikolay Sokolov,Soviet Union
8623,M,Semyon Rzhishchin,Soviet Union
8624,M,Bernd Cullmann,Germany
8625,M,Martin Lauer,Germany
8626,M,Walter Mahlendorf,Germany
8627,M,Edvins Ozolins,Soviet Union
8628,M,Gusman Kosanov,Soviet Union
8629,M,David Segal,Great Britain
8630,M,Neville Whitehead,Great Britain
8631,M,David Jones,Great Britain
8632,F,Lucinda Williams,United States
8633,F,Martha Hudson,United States
8634,F,Annie Biechl,Germany
8635,F,Brunhilde Hendrix,Germany
8636,F,Martha Langbein,Germany
8637,F,Teresa Ciepla,Poland
8638,F,Halina Górecka-Richter,Poland
8639,F,Barbara Janiszewska,Poland
8640,F,Celina Jesionowska,Poland
8641,M,Jack Yerman,United States
8642,M,Earl Young,United States
8643,M,Jochen Reske,Germany
8644,M,Manfred Kinder,Germany
8645,M,Johannes Kaiser,Germany
8646,M,Malcolm Spence,British West Indies
8647,M,James Wedderburn,British West Indies
8648,M,Keith Gardner,British West Indies
8649,M,Vladimir Golubnichy,Soviet Union
8650,M,Noel Freeman,Australia
8651,M,Stanley Vickers,Great Britain
8652,M,Don Thompson,Great Britain
8653,M,Abdon Pamich,Italy
8654,M,Robert Shavlakadze,Soviet Union
8655,M,Valery Brumel,Soviet Union
8656,M,John Thomas,United States
8657,F,Iolanda Balas,Romania
8658,F,Jaroslawa Józwiakowska,Poland
8659,F,Dorothy Shirley,Great Britain
8660,M,Ralph Boston,United States
8661,M,Bo Roberson,United States
8662,M,Igor Ter-Ovanesyan,Soviet Union
8663,F,Vera Krepkina,Soviet Union
8664,F,Hildrun Claus,Germany
8665,M,Józef Szmidt,Poland
8666,M,Vladimir Goryaev,Soviet Union
8667,M,Don Bragg,United States
8668,M,Ronald Morris,United States
8669,M,Eeles Landström,Finland
8670,M,Rink Babka,United States
8671,M,Richard Cochran,United States
8672,F,Tamara Press,Soviet Union
8673,F,Lia Manoliu,Romania
8674,M,Vasily Rudenkov,Soviet Union
8675,M,Gyula Zsivótzky,Hungary
8676,M,Tadeusz Rut,Poland
8677,M,Dallas Long,United States
8678,F,Johanna Lüttge,Germany
8679,F,Earlene Brown,United States
8680,M,Walter Krüger,Germany
8681,M,Gergely Kulcsár,Hungary
8682,F,Elvira Ozolina,Soviet Union
8683,F,Birute Kalediene,Soviet Union
8684,M,Chuang-Kwang Yang,Taiwan
8685,M,Robert Boozer,United States
8686,M,Jay Arnette,United States
8687,M,Walter Bellamy,United States
8688,M,Terry Dischinger,United States
8689,M,Darrall Imhoff,United States
8690,M,Allen Kelley,United States
8691,M,Jerry Lucas,United States
8692,M,Lester Lane,United States
8693,M,Jerry West,United States
8694,M,Oscar Robertson,United States
8695,M,Adrian Smith,United States
8696,M,Yury Korneyev,Soviet Union
8697,M,Cesars Ozers,Soviet Union
8698,M,Aleksandr Petrov,Soviet Union
8699,M,Guram Minashvili,Soviet Union
8700,M,Albert Valtin,Soviet Union
8701,M,Vladimir Ugrekhelidze,Soviet Union
8702,M,Gennady Volnov,Soviet Union
8703,M,Moysés Blás,Brazil
8704,M,Waldemar Blatskauskas,Brazil
8705,M,Waldyr Boccardo,Brazil
8706,M,Fernando de Freitas,Brazil
8707,M,Carmo de Souza,Brazil
8708,M,Edson dos Santos,Brazil
8709,M,Wlamir Marques,Brazil
8710,M,Carlos Massoni,Brazil
8711,M,Amaury Passos,Brazil
8712,M,Jatyr Schall,Brazil
8713,M,Antônio Sucar,Brazil
8714,M,Klas Lestander,Sweden
8715,M,Antti Tyrväinen,Finland
8716,M,Aleksandr Privalov,Soviet Union
8717,M,Gyula Török,Hungary
8718,M,Sergey Sivko,Soviet Union
8719,M,Kiyoshi Tanabe,Japan
8720,M,Abdelmoneim Elguindi,Egypt
8721,M,Oleg Grigoryev,Soviet Union
8722,M,Primo Zamparini,Italy
8723,M,Oliver Taylor,Australia
8724,M,Brunon Bendig,Poland
8725,M,Francesco Musso,Italy
8726,M,Jerzy Adamski,Poland
8727,M,Jorma Limmonen,Finland
8728,M,William Meyers,South Africa
8729,M,Kazimierz Pazdzior,Poland
8730,M,Sandro Lopopolo,Italy
8731,M,Abel Laudonio,Argentina
8732,M,Bohumil Nemecek,Czechoslovakia
8733,M,Clement Quartey,Ghana
8734,M,Quincey Daniels,United States
8735,M,Marian Kasprzyk,Poland
8736,M,Nino Benvenuti,Italy
8737,M,Yury Radonyak,Soviet Union
8738,M,Leszek Drogosz,Poland
8739,M,James Lloyd,Great Britain
8740,M,Wilbert McClure,United States
8741,M,Carmelo Bossi,Italy
8742,M,Boris Lagutin,Soviet Union
8743,M,William Fisher,Great Britain
8744,M,Edward Crook,United States
8745,M,Tadeusz Walasek,Poland
8746,M,Yevgeny Feofanov,Soviet Union
8747,M,Ion Monea,Romania
8748,M,Cassius Clay,United States
8749,M,Giulio Saraudi,Italy
8750,M,Tony Madigan,Australia
8751,M,Franco de Piccoli,Italy
8752,M,Günter Siegmund,Germany
8753,M,Josef Nemec,Czechoslovakia
8754,M,Aleksandr Silayev,Soviet Union
8755,M,Sergey Makarenko,Soviet Union
8756,M,Leonid Geyshtor,Soviet Union
8757,M,Aldo Dezzi,Italy
8758,M,Francesco La Macchia,Italy
8759,M,András István Törö,Hungary
8760,F,Antonina Seredina,Soviet Union
8761,F,Daniela Walkowiakówna,Poland
8762,M,Erik Hansen,Denmark
8763,M,Imre Szöllösi,Hungary
8764,M,Antonina Seredina,Soviet Union
8765,M,Mariya Shubina,Soviet Union
8766,M,Therese Zenz,Germany
8767,M,Ingrid Hartmann,Germany
8768,M,Vilma Egresi,Hungary
8769,M,Klára Fried-Bánfalvi,Hungary
8770,M,Sven-Olof Sjödelius,Sweden
8771,M,András Szente,Hungary
8772,M,György Mészáros,Hungary
8773,M,Wladyslaw Zielinski,Poland
8774,M,Stefan Kaplaniak,Poland
8775,M,Friedhelm Wentzke,Germany
8776,M,Dieter Krause,Germany
8777,M,Paul Lange,Germany
8778,M,Günter Perleberg,Germany
8779,M,Imre Kemecsey,Hungary
8780,M,Arne Høyer,Denmark
8781,M,Erling Jessen,Denmark
8782,M,Helmut Sørensen,Denmark
8783,F,Mariya Gusakova,Soviet Union
8784,M,Håkon Brusveen,Norway
8785,M,Rolf Råmgård,Sweden
8786,M,Kalevi Hämäläinen,Finland
8787,F,Britt Strandberg,Sweden
8788,F,Toini Pöysti,Finland
8789,F,Eeva Ruoppa,Finland
8790,M,Eero Mäntyranta,Finland
8791,M,Väinö Huhtala,Finland
8792,M,Toimi Alatalo,Finland
8793,M,Harald Grønningen,Norway
8794,M,Einar Østby,Norway
8795,M,Aleksey Kuznetsov,Soviet Union
8796,M,Gennady Vaganov,Soviet Union
8797,M,Anatoly Shelyukin,Soviet Union
8798,M,Viktor Kapitonov,Soviet Union
8799,M,Livio Trapè,Italy
8800,M,Willy van den Berghen,Belgium
8801,M,Antonio Bailetti,Italy
8802,M,Ottavio Cogliati,Italy
8803,M,Giacomo Fornoni,Italy
8804,M,Günter Lörke,Germany
8805,M,Egon Adler,Germany
8806,M,Yevgeny Klevtsov,Soviet Union
8807,M,Yury Melikhov,Soviet Union
8808,M,Aleksey Petrov,Soviet Union
8809,M,Sante Gaiardoni,Italy
8810,M,Leo Sterckx,Belgium
8811,M,Dieter Gieseler,Germany
8812,M,Rotislav Vargashkin,Soviet Union
8813,M,Giuseppe Beghetto,Italy
8814,M,Sergio Bianchetto,Italy
8815,M,Jürgen Simon,Germany
8816,M,Lothar Stäber,Germany
8817,M,Vladimir Leonov,Soviet Union
8818,M,Boris Vasilyev,Soviet Union
8819,M,Luigi Arienti,Italy
8820,M,Mario Vallotto,Italy
8821,M,Franco Testa,Italy
8822,M,Marino Vigna,Italy
8823,M,Peter Gröning,Germany
8824,M,Bernd Barleben,Germany
8825,M,Siegfried Köhler,Germany
8826,M,Manfred Klieme,Germany
8827,M,Viktor Romanov,Soviet Union
8828,M,Stanislav Moskvin,Soviet Union
8829,M,Arnold Belgardt,Soviet Union
8830,M,Leonid Kolumbet,Soviet Union
8831,M,Robert Webster,United States
8832,M,Brian Phelps,Great Britain
8833,F,Ingrid Engel-Krämer,Germany
8834,F,Ninel Krutova,Soviet Union
8835,M,Sam Hall,United States
8836,M,Juan Botella,Mexico
8837,F,Elizabeth Ferris,Great Britain
8838,M,Sergey Filatov,Soviet Union
8839,M,Josef Neckermann,Germany
8840,M,David Broome,Great Britain
8841,M,Alwin Schockemöhle,Germany
8842,M,Frank Chapot,United States
8843,M,George Morris,United States
8844,M,Antonio Oppes,Italy
8845,M,Lawrence Morgan,Australia
8846,M,Neal Lavis,Australia
8847,M,Anton Bühler,Switzerland
8848,M,Bill Roycroft,Australia
8849,M,Brian Crago,Australia
8850,M,Rudolf Günthardt,Switzerland
8851,M,Hans Schwarzenbach,Switzerland
8852,M,Rolf Ruff,Switzerland
8853,M,Jack Le Goff,France
8854,M,Pierre Durand,France
8855,M,Jehan Le Roy,France
8856,M,Viktor Zhdanovich,Soviet Union
8857,M,Yuri Sisikin,Soviet Union
8858,M,Albert Axelrod,United States
8859,F,Heidi Schmid,Germany
8860,F,Valentina Rastvorova,Soviet Union
8861,F,Maria Vicol,Romania
8862,M,German Sveshnikov,Soviet Union
8863,M,Yury Rudov,Soviet Union
8864,M,Mark Midler,Soviet Union
8865,M,Mario Curletto,Italy
8866,M,Aldo Aureggi,Italy
8867,M,Eberhard Mehl,Germany
8868,M,Tim Gerresheim,Germany
8869,M,Jürgen Brecht,Germany
8870,M,Jürgen Theuerkauff,Germany
8871,F,Lyudmila Shishova,Soviet Union
8872,F,Tatyana Samusenko-Petrenko,Soviet Union
8873,F,Valentina Prudskova,Soviet Union
8874,F,Galina Gorokhova,Soviet Union
8875,F,Alexandra Zabelina,Soviet Union
8876,F,Györgyi Székely-Marvalics,Hungary
8877,F,Lidia Sákovits-Dömölky,Hungary
8878,F,Ildikó Ujlaki-Rejtõ,Hungary
8879,F,Katalin Juhász-Nagy,Hungary
8880,F,Magdolna Kovács-Nyári,Hungary
8881,F,Antonella Ragno-Lonzi,Italy
8882,F,Claudia Passini,Italy
8883,F,Bruna Colombetti,Italy
8884,F,Velleda Cesari,Italy
8885,M,Allan Jay,Great Britain
8886,M,Bruno Habarovs,Soviet Union
8887,M,Gianluigi Saccaro,Italy
8888,M,Raymond Harrison,Great Britain
8889,M,Henry Hoskyns,Great Britain
8890,M,Michael Howard,Great Britain
8891,M,Michael Alexander,Great Britain
8892,M,John Pelling,Great Britain
8893,M,Guram Kostava,Soviet Union
8894,M,Arnold Chernushevich,Soviet Union
8895,M,Valentin Chernikov,Soviet Union
8896,M,Aleksandr Pavlovsky,Soviet Union
8897,M,Zoltán Horváth,Hungary
8898,M,Wladimiro Calarese,Italy
8899,M,Gábor Delneky,Hungary
8900,M,Tamás Mendelényi,Hungary
8901,M,Emil Ochyra,Poland
8902,M,Giampaolo Calanchini,Italy
8903,M,Pier-Luigi Chicca,Italy
8904,M,Mario Ravagnan,Italy
8905,M,Abdul Rashid,Pakistan
8906,M,Abdul Waheed,Pakistan
8907,M,Bashir Ahmad,Pakistan
8908,M,Mushtaq Ahmad,Pakistan
8909,M,Nasir Ahmad,Pakistan
8910,M,Kurshid Aslam,Pakistan
8911,M,Joseph Antic,India
8912,M,Mohinder Lal,India
8913,M,Jarman Lal Sharma,India
8914,M,John Peter,India
8915,M,Govind Savant,India
8916,M,Charanjit Singh,India
8917,M,Jaswant Singh,India
8918,M,Joginder Singh,India
8919,M,Prithipal Singh,India
8920,M,Pedro Amat,Spain
8921,M,Francisco Caballer,Spain
8922,M,Juan Calzado,Spain
8923,M,José Colomer,Spain
8924,M,Carlos del Coso,Spain
8925,M,José Dinarés,Spain
8926,M,Eduardo Dualde,Spain
8927,M,Joaquin Dualde,Spain
8928,M,Rafael Egusquiza,Spain
8929,M,Ignacio Macaya,Spain
8930,M,Pedro Murúa,Spain
8931,M,Pedro Roig,Spain
8932,M,Luis Usoz,Spain
8933,M,Narciso Ventalló,Spain
8934,M,Karol Divín,Czechoslovakia
8935,M,Donald Jackson,Canada
8936,F,Sjoukje Dijkstra,Netherlands
8937,F,Barbara Roles,United States
8938,M,Robert Paul,Canada
8939,F,Barbara Wagner,Canada
8940,M,Hans-Jürgen Bäumler,Germany
8941,F,Marika Kilius,Germany
8942,M,Ronald Ludington,United States
8943,F,Nancy Ludington,United States
8944,M,Andrija Ankovic,Yugoslavia
8945,M,Vladimir Durkovic,Yugoslavia
8946,M,Milan Galic,Yugoslavia
8947,M,Fahrudin Jusufi,Yugoslavia
8948,M,Tomislav Knez,Yugoslavia
8949,M,Borivoje Kostic,Yugoslavia
8950,M,Aleksandar Kozlina,Yugoslavia
8951,M,Dusan Maravic,Yugoslavia
8952,M,Zeljko Matus,Yugoslavia
8953,M,Zeljko Perusic,Yugoslavia
8954,M,Novak Roganovic,Yugoslavia
8955,M,Velimir Sombolac,Yugoslavia
8956,M,Milutin Soskic,Yugoslavia
8957,M,Silvester Takac,Yugoslavia
8958,M,Ante Zanetic,Yugoslavia
8959,M,Jørn Sørensen,Denmark
8960,M,Tommy Troelsen,Denmark
8961,M,Bent Hansen,Denmark
8962,M,Flemming Nielsen,Denmark
8963,M,Harald Nielsen,Denmark
8964,M,Poul Pedersen,Denmark
8965,M,Poul Jensen,Denmark
8966,M,Paul Andersen,Denmark
8967,M,John Danielsen,Denmark
8968,M,Henning Enoksen,Denmark
8969,M,Henry From,Denmark
8970,M,Dezsõ Novák,Hungary
8971,M,Pál Orosz,Hungary
8972,M,Tibor Pál,Hungary
8973,M,Imre Sátori,Hungary
8974,M,Ernõ Solymosi,Hungary
8975,M,Gyula Rákosi,Hungary
8976,M,Pál Várhidi,Hungary
8977,M,Gábor Török,Hungary
8978,M,Oszkár Vilezsál,Hungary
8979,M,Flórian Albert,Hungary
8980,M,Zoltán Dudás,Hungary
8981,M,János Dunai,Hungary
8982,M,János Göröcs,Hungary
8983,M,Lajos Faragó,Hungary
8984,M,Ferenc Kovács,Hungary
8985,M,Yukio Endo,Japan
8986,M,Takashi Mitsukuri,Japan
8987,M,Shuji Tsurumi,Japan
8988,M,Vladimir Portnoy,Soviet Union
8989,M,Nikolay Miligulo,Soviet Union
8990,M,Valery Kerdemelidi,Soviet Union
8991,M,Franco Menichelli,Italy
8992,M,Orlando Polmonari,Italy
8993,M,Gianfranco Marzolla,Italy
8994,M,Giovanni Carminucci,Italy
8995,M,Pasquale Carminucci,Italy
8996,M,Angelo Vicardi,Italy
8997,F,Tamara Zamotaylova-Lyukhina,Soviet Union
8998,F,Margarita Nikolayeva,Soviet Union
8999,F,Vera Cáslavská,Czechoslovakia
9000,F,Hana Ruzicková,Czechoslovakia
9001,F,Ludmila Svédová,Czechoslovakia
9002,F,Adolfina Tkacíková-Tacová,Czechoslovakia
9003,F,Uta Poreceanu,Romania
9004,F,Atanasia Ionescu,Romania
9005,M,Eugen Ekman,Finland
9006,M,Velik Kapsazov,Bulgaria
9007,M,Jack McCartan,United States
9008,M,Robert McVey,United States
9009,M,Bob Owen,United States
9010,M,Rodney Paavola,United States
9011,M,Laurence Palmer,United States
9012,M,Paul Johnson,United States
9013,M,John Kirrane,United States
9014,M,Eugene Grazia,United States
9015,M,Roger Christian,United States
9016,M,William Christian,United States
9017,M,Robert Cleary,United States
9018,M,Tom Williams,United States
9019,M,Clifford Pennington,Canada
9020,M,Bob Rousseau,Canada
9021,M,George Samolenko,Canada
9022,M,Harry Sinden,Canada
9023,M,Darryl Sly,Canada
9024,M,Harold Hurley,Canada
9025,M,Robert McKnight,Canada
9026,M,Robert Attersley,Canada
9027,M,Moe Benoit,Canada
9028,M,James Connelly,Canada
9029,M,Jack Douglas,Canada
9030,M,Fred Etcher,Canada
9031,M,Robert Forhan,Canada
9032,M,Donald Head,Canada
9033,M,Viktor Pryazhnikov,Soviet Union
9034,M,Konstantin Loktev,Soviet Union
9035,M,Stanislav Petukhov,Soviet Union
9036,M,Yury Tsitsinov,Soviet Union
9037,M,Viktor Yakushev,Soviet Union
